ParsedDate,States,Regions,Actual,Predicted,Absolute_Error,Percentage_Error
2020-10-04,Mizoram,NER,1.7,1.9292477,0.2292477369308472,13.485160995932189
2020-10-05,Mizoram,NER,1.7,1.9707059,0.2707058668136597,15.923874518450573
2020-11-01,Mizoram,NER,2.0,0.79604304,1.203956961631775,60.197848081588745
2020-11-02,Mizoram,NER,1.7,1.8167112,0.11671118736267094,6.865363962510056
2020-11-03,Mizoram,NER,1.4,1.8319683,0.4319683074951173,30.85487910679409
2020-11-04,Mizoram,NER,1.5,1.4284983,0.0715017318725586,4.76678212483724
2020-11-05,Mizoram,NER,1.7,1.5371385,0.16286153793334956,9.580090466667622
2020-12-01,Mizoram,NER,1.8,1.8182985,0.018298459053039506,1.0165810585021948
2020-12-02,Mizoram,NER,1.6,1.7820886,0.18208863735198966,11.380539834499354
2020-12-03,Mizoram,NER,1.5,2.0143661,0.5143661499023438,34.29107666015625
2020-12-04,Mizoram,NER,1.6,1.9412369,0.34123685359954825,21.327303349971764
2020-12-05,Mizoram,NER,1.6,1.9412369,0.34123685359954825,21.327303349971764
2020-02-28,Nagaland,NER,2.3,1.5760348,0.7239652156829832,31.476748507955794
2020-02-29,Nagaland,NER,2.0,2.8717706,0.8717706203460693,43.58853101730347
2020-03-01,Nagaland,NER,2.2,2.363715,0.16371493339538556,7.441587881608434
2020-03-02,Nagaland,NER,2.2,2.5844107,0.3844106674194334,17.47321215542879
2020-03-03,Nagaland,NER,2.2,2.5844107,0.3844106674194334,17.47321215542879
2020-03-04,Nagaland,NER,2.3,2.510255,0.21025509834289569,9.141526014908509
2020-03-05,Nagaland,NER,2.2,2.510255,0.31025509834289533,14.102504470131604
2020-03-13,Nagaland,NER,2.4,1.5920355,0.8079644680023192,33.665186166763306
2020-03-14,Nagaland,NER,2.3,1.7439182,0.5560818195343016,24.177470414534852
2020-03-15,Nagaland,NER,2.2,2.195063,0.004936885833740412,0.22440390153365508
2020-03-16,Nagaland,NER,2.0,2.8313274,0.8313274383544922,41.56637191772461
2020-03-17,Nagaland,NER,2.1,2.3253336,0.22533359527587882,10.730171203613278
2020-03-18,Nagaland,NER,2.3,2.2478218,0.0521781921386717,2.2686170495074656
2020-03-19,Nagaland,NER,2.3,2.2923756,0.00762443542480451,0.33149719238280484
2020-03-20,Nagaland,NER,2.2,2.17246,0.027539920806884943,1.2518145821311337
2020-03-21,Nagaland,NER,2.2,2.1526046,0.04739542007446307,2.1543372761119577
2020-03-22,Nagaland,NER,2.1,2.4401817,0.3401817321777343,16.19913010370163
2020-03-23,Nagaland,NER,2.1,2.3021219,0.202121877670288,9.62485131763276
2020-03-24,Nagaland,NER,2.0,2.200857,0.20085692405700684,10.042846202850342
2020-03-25,Nagaland,NER,2.1,2.1267014,0.02670135498046866,1.2714930943080314
2020-03-26,Nagaland,NER,2.2,2.0787342,0.12126584053039569,5.5120836604725305
2020-03-27,Nagaland,NER,2.1,2.1046374,0.004637384414672763,0.22082782927013156
2020-03-28,Nagaland,NER,2.1,3.4345443,1.3345443248748778,63.54972975594656
2020-03-29,Nagaland,NER,2.3,4.973303,2.6733028411865236,116.23055831245756
2020-03-30,Nagaland,NER,2.3,1.751864,0.5481360435485838,23.832001893416688
2020-03-31,Nagaland,NER,2.1,4.57821,2.47820987701416,118.00999414353142
2020-04-01,Nagaland,NER,2.0,2.3880649,0.3880648612976074,19.40324306488037
2020-04-02,Nagaland,NER,2.2,2.4260108,0.22601084709167463,10.273220322348847
2020-04-03,Nagaland,NER,2.2,2.4527733,0.252773332595825,11.489696936173864
2020-04-04,Nagaland,NER,2.0,2.4527733,0.4527733325958252,22.63866662979126
2020-04-05,Nagaland,NER,2.1,2.3961694,0.29616942405700675,14.10330590747651
2020-04-13,Nagaland,NER,2.2,2.4261672,0.22616724967956525,10.280329530889329
2020-04-14,Nagaland,NER,2.0,2.470721,0.4707210063934326,23.53605031967163
2020-04-15,Nagaland,NER,1.9,2.051088,0.1510880947113038,7.9520049848054635
2020-04-16,Nagaland,NER,1.9,2.2289467,0.3289466857910157,17.31298346268504
2020-04-17,Nagaland,NER,1.9,2.078987,0.17898688316345224,9.420362271760645
2020-04-18,Nagaland,NER,1.8,2.0756307,0.2756306648254394,15.31281471252441
2020-04-19,Nagaland,NER,2.1,2.2783422,0.17834224700927725,8.492487952822726
2020-04-20,Nagaland,NER,2.2,2.3403175,0.14031748771667463,6.378067623485211
2020-04-21,Nagaland,NER,2.2,2.3727772,0.17277722358703596,7.853510163047088
2020-04-22,Nagaland,NER,2.1,2.3888302,0.28883018493652335,13.753818330310635
2020-04-23,Nagaland,NER,2.2,2.3442764,0.14427642822265607,6.5580194646661845
2020-04-24,Nagaland,NER,2.1,2.2689147,0.16891469955444327,8.043557121640156
2020-04-25,Nagaland,NER,2.1,2.224361,0.12436094284057608,5.921949659075051
2020-04-26,Nagaland,NER,2.1,2.463971,0.3639708995819091,17.331947599138527
2020-04-27,Nagaland,NER,2.1,2.1950443,0.09504427909851065,4.525918052310031
2020-04-28,Nagaland,NER,2.1,2.167938,0.06793799400329581,3.235142571585515
2020-04-29,Nagaland,NER,2.2,2.1978064,0.002193641662597834,0.0997109846635379
2020-04-30,Nagaland,NER,2.1,1.5761213,0.5238786697387696,24.94660332089379
2020-05-01,Nagaland,NER,2.1,2.3702736,0.27027359008789054,12.870170956566215
2020-05-02,Nagaland,NER,2.3,2.4082196,0.10821957588195819,4.7051989513894865
2020-05-03,Nagaland,NER,2.1,2.4407232,0.34072318077087393,16.224913370041616
2020-05-04,Nagaland,NER,2.1,2.5343654,0.43436541557312003,20.68406740824381
2020-05-05,Nagaland,NER,2.0,2.5343654,0.5343654155731201,26.718270778656006
2020-05-13,Nagaland,NER,2.1,2.3520117,0.25201168060302725,12.000556219191774
2020-05-14,Nagaland,NER,2.0,2.3520117,0.35201168060302734,17.600584030151367
2020-05-15,Nagaland,NER,2.1,1.9990977,0.10090229511260995,4.804871195838569
2020-05-16,Nagaland,NER,2.2,2.2475727,0.047572660446166815,2.1623936566439457
2020-05-17,Nagaland,NER,2.3,3.1866808,0.8866807937622072,38.551338859226405
2020-05-18,Nagaland,NER,2.3,2.507944,0.20794410705566424,9.041048132854968
2020-05-19,Nagaland,NER,2.4,2.507944,0.10794410705566415,4.49767112731934
2020-05-20,Nagaland,NER,2.3,2.464729,0.16472907066345233,7.162133507106623
2020-05-21,Nagaland,NER,2.1,2.413933,0.31393303871154776,14.949192319597513
2020-05-22,Nagaland,NER,2.2,2.224361,0.024360942840575994,1.107315583662545
2020-05-23,Nagaland,NER,2.2,2.2689147,0.06891469955444318,3.1324863433837806
2020-06-01,Nagaland,NER,2.2,3.500949,1.300948905944824,59.13404117931018
2020-06-02,Nagaland,NER,2.2,2.520678,0.32067804336547834,14.576274698430833
2020-06-03,Nagaland,NER,2.2,2.4465225,0.24652247428894025,11.205567013133647
2020-06-04,Nagaland,NER,2.2,2.4465225,0.24652247428894025,11.205567013133647
2020-06-05,Nagaland,NER,2.2,2.155297,0.04470295906066912,2.031952684575869
2020-07-01,Nagaland,NER,2.2,2.5003498,0.3003497600555418,13.652261820706446
2020-07-02,Nagaland,NER,2.2,2.5382957,0.3382957458496092,15.377079356800415
2020-07-03,Nagaland,NER,2.0,2.2470703,0.2470703125,12.353515625
2020-07-04,Nagaland,NER,2.4,2.2025166,0.1974834442138671,8.228476842244463
2020-07-05,Nagaland,NER,2.2,2.2780108,0.078010845184326,3.545947508378454
2020-08-01,Nagaland,NER,2.5,2.4393957,0.06060433387756348,2.424173355102539
2020-08-02,Nagaland,NER,2.3,2.6137738,0.313773822784424,13.642340121061913
2020-08-03,Nagaland,NER,2.3,2.5717132,0.27171320915222186,11.813617789227038
2020-08-04,Nagaland,NER,2.2,2.5717132,0.3717132091522215,16.896054961464614
2020-08-05,Nagaland,NER,2.1,2.4975576,0.3975576400756835,18.931316194080168
2020-09-01,Nagaland,NER,2.2,2.4892135,0.28921346664428693,13.146066665649405
2020-09-02,Nagaland,NER,2.2,2.4975576,0.2975576400756834,13.525347276167427
2020-09-03,Nagaland,NER,2.1,2.4975576,0.3975576400756835,18.931316194080168
2020-09-04,Nagaland,NER,2.2,2.432788,0.23278789520263654,10.581267963756206
2020-09-05,Nagaland,NER,2.2,2.4773417,0.27734165191650373,12.606438723477442
2020-10-01,Nagaland,NER,2.2,2.2798762,0.07987623214721662,3.6307378248734827
2020-10-02,Nagaland,NER,2.3,2.2976062,0.00239377021789533,0.10407696599544915
2020-10-03,Nagaland,NER,2.2,2.2976062,0.09760622978210431,4.436646808277469
2020-10-04,Nagaland,NER,2.6,2.2976062,0.3023937702178956,11.630529623765215
2020-10-05,Nagaland,NER,2.5,2.5859947,0.08599472045898438,3.4397888183593754
2020-11-01,Nagaland,NER,2.2,1.3537467,0.8462533473968508,38.466061245311394
2020-11-02,Nagaland,NER,2.0,2.1023564,0.1023564338684082,5.11782169342041
2020-11-03,Nagaland,NER,2.1,2.0578027,0.04219732284545907,2.0093963259742416
2020-11-04,Nagaland,NER,1.9,1.9836471,0.08364710807800302,4.402479372526475
2020-11-05,Nagaland,NER,1.9,1.9130309,0.013030862808227628,0.6858348846435594
2020-12-01,Nagaland,NER,2.0,2.0264304,0.026430368423461914,1.3215184211730957
2020-12-02,Nagaland,NER,2.1,2.0608366,0.03916344642639169,1.8649260203043663
2020-12-03,Nagaland,NER,2.0,2.407961,0.4079608917236328,20.39804458618164
2020-12-04,Nagaland,NER,2.0,2.387745,0.3877449035644531,19.387245178222656
2020-12-05,Nagaland,NER,2.1,2.387745,0.28774490356445304,13.702138264973954
2020-02-28,Odisha,ER,87.7,81.81205,5.887950134277347,6.713740175914876
2020-02-29,Odisha,ER,83.5,87.1952,3.6951980590820312,4.425386897104229
2020-03-01,Odisha,ER,64.2,84.9104,20.710400390624997,32.2591906396028
2020-03-02,Odisha,ER,66.0,70.239586,4.239585876464844,6.423614964340672
2020-03-03,Odisha,ER,64.6,69.95579,5.355787658691412,8.290692970110545
2020-03-04,Odisha,ER,65.2,70.40638,5.206379699707028,7.985244938200964
2020-03-05,Odisha,ER,65.4,70.07345,4.673448181152338,7.145945231119782
2020-03-13,Odisha,ER,65.2,66.54903,1.3490264892578097,2.0690590326040024
2020-03-14,Odisha,ER,65.0,65.87971,0.8797073364257812,1.3533959021935096
2020-03-15,Odisha,ER,81.0,70.112305,10.8876953125,13.441599151234568
2020-03-16,Odisha,ER,79.7,80.92933,1.2293289184570284,1.5424453180138373
2020-03-17,Odisha,ER,80.6,78.77687,1.8231292724609318,2.261946988164928
2020-03-18,Odisha,ER,84.0,80.62261,3.3773880004882812,4.020700000581287
2020-03-19,Odisha,ER,85.1,82.43925,2.660752868652338,3.12661911710028
2020-03-20,Odisha,ER,89.5,82.66787,6.832130432128906,7.633665287294868
2020-03-21,Odisha,ER,88.3,87.186264,1.1137359619140597,1.261309130140498
2020-03-22,Odisha,ER,69.1,84.41731,15.317312622070318,22.166877890116236
2020-03-23,Odisha,ER,71.4,71.62016,0.22016296386718182,0.30835149001005857
2020-03-24,Odisha,ER,69.4,72.65847,3.258470153808588,4.6952019507328355
2020-03-25,Odisha,ER,63.8,72.181175,8.381175231933597,13.136638294566765
2020-03-26,Odisha,ER,63.0,67.93736,4.9373626708984375,7.837083604600695
2020-03-27,Odisha,ER,69.4,67.245804,2.154196166992193,3.1040290590665607
2020-03-28,Odisha,ER,70.5,76.54492,6.044921875,8.574357269503546
2020-03-29,Odisha,ER,78.9,77.593506,1.3064941406250057,1.6558861097908817
2020-03-30,Odisha,ER,75.9,80.019066,4.119065856933588,5.426964238384174
2020-03-31,Odisha,ER,74.4,80.62021,6.220208740234369,8.360495618594582
2020-04-01,Odisha,ER,71.2,77.50501,6.305012512207028,8.855354651976164
2020-04-02,Odisha,ER,66.3,73.10567,6.805667114257815,10.264957940057037
2020-04-03,Odisha,ER,60.4,69.745865,9.345864868164064,15.473286205569641
2020-04-04,Odisha,ER,72.0,68.68632,3.3136825561523438,4.602336883544922
2020-04-05,Odisha,ER,88.8,73.12264,15.677357482910153,17.654681850124046
2020-04-13,Odisha,ER,81.4,85.32145,3.9214492797851506,4.817505257721315
2020-04-14,Odisha,ER,79.0,83.07846,4.078460693359375,5.162608472606803
2020-04-15,Odisha,ER,78.6,79.853355,1.2533554077148494,1.5945997553624038
2020-04-16,Odisha,ER,80.9,80.10183,0.7981704711914119,0.9866136850326476
2020-04-17,Odisha,ER,85.1,81.106514,3.993486022949213,4.692698029317524
2020-04-18,Odisha,ER,83.3,83.891396,0.5913955688476591,0.7099586660836243
2020-04-19,Odisha,ER,74.2,82.35605,8.156048583984372,10.991979223698614
2020-04-20,Odisha,ER,72.9,75.6781,2.7781005859374943,3.8108375664437504
2020-04-21,Odisha,ER,74.8,75.623535,0.8235351562500028,1.1009828292112338
2020-04-22,Odisha,ER,73.6,75.549385,1.949385070800787,2.6486210201097653
2020-04-23,Odisha,ER,74.9,75.549385,0.6493850708007756,0.8670027647540395
2020-04-24,Odisha,ER,72.4,75.21155,2.8115478515624943,3.883353386136042
2020-04-25,Odisha,ER,72.1,72.7617,0.6617034912109432,0.9177579628445814
2020-04-26,Odisha,ER,80.5,74.6994,5.80059814453125,7.205711980784161
2020-04-27,Odisha,ER,88.1,81.231636,6.868363952636713,7.796099832731797
2020-04-28,Odisha,ER,89.1,84.11217,4.987832641601557,5.598016432773914
2020-04-29,Odisha,ER,81.3,89.67767,8.377673339843753,10.30464125442036
2020-04-30,Odisha,ER,89.4,82.51308,6.886923217773443,7.703493532185059
2020-05-01,Odisha,ER,88.0,88.70711,0.7071075439453125,0.8035312999378551
2020-05-02,Odisha,ER,91.6,84.86876,6.731240844726557,7.348516206033359
2020-05-03,Odisha,ER,78.2,89.35609,11.156086730957028,14.266095563883669
2020-05-04,Odisha,ER,76.2,79.8444,3.6443984985351534,4.782675194928022
2020-05-05,Odisha,ER,80.6,77.28501,3.314988708496088,4.112889216496388
2020-05-13,Odisha,ER,69.7,81.987305,12.287304687499997,17.628844601865133
2020-05-14,Odisha,ER,72.6,72.353065,0.24693450927733807,0.3401301780679588
2020-05-15,Odisha,ER,73.6,74.390884,0.7908843994140682,1.074571194856071
2020-05-16,Odisha,ER,74.7,74.24121,0.45878906250000284,0.6141754518072328
2020-05-17,Odisha,ER,76.0,78.648766,2.6487655639648438,3.4852178473221627
2020-05-18,Odisha,ER,69.9,77.65075,7.750749206542963,11.088339351277487
2020-05-19,Odisha,ER,68.9,72.72176,3.821763610839838,5.546826721102812
2020-05-20,Odisha,ER,71.0,71.550476,0.55047607421875,0.7753184143926056
2020-05-21,Odisha,ER,72.0,72.89036,0.8903579711914062,1.2366082933213975
2020-05-22,Odisha,ER,77.0,72.7617,4.2382965087890625,5.504281180245536
2020-05-23,Odisha,ER,84.3,77.159096,7.140904235839841,8.470823530059125
2020-06-01,Odisha,ER,85.4,86.56309,1.1630874633789006,1.3619291140268155
2020-06-02,Odisha,ER,86.0,84.68498,1.3150177001953125,1.5290903490643168
2020-06-03,Odisha,ER,79.4,84.61083,5.210832214355463,6.562760975258769
2020-06-04,Odisha,ER,75.1,80.178955,5.078955078125006,6.76292287366845
2020-06-05,Odisha,ER,75.8,76.62603,0.8260299682617216,1.0897492984983135
2020-07-01,Odisha,ER,74.0,79.520294,5.520294189453125,7.459857012774493
2020-07-02,Odisha,ER,73.8,75.763794,1.9637939453125028,2.6609674055724972
2020-07-03,Odisha,ER,94.8,75.50728,19.292721557617185,20.350972107191122
2020-07-04,Odisha,ER,91.1,89.41024,1.6897598266601506,1.8548406439738208
2020-07-05,Odisha,ER,93.6,88.8038,4.796197509765619,5.1241426386384825
2020-08-01,Odisha,ER,93.6,90.249405,3.350595092773432,3.579695611937427
2020-08-02,Odisha,ER,90.3,90.28735,0.012646484374997158,0.014004966085268172
2020-08-03,Odisha,ER,89.4,89.13379,0.2662109375000057,0.2977750978747267
2020-08-04,Odisha,ER,91.4,88.8829,2.517103576660162,2.753942644048317
2020-08-05,Odisha,ER,72.4,85.382484,12.98248443603515,17.931608337065125
2020-09-01,Odisha,ER,71.6,73.064186,1.464186096191412,2.044952648312028
2020-09-02,Odisha,ER,69.9,72.055275,2.1552749633789006,3.083369046321746
2020-09-03,Odisha,ER,69.3,71.74967,2.449671936035159,3.5348801385788735
2020-09-04,Odisha,ER,67.8,71.79636,3.996356201171878,5.894330680194511
2020-09-05,Odisha,ER,68.6,71.054565,2.4545654296875057,3.5780837167456356
2020-10-01,Odisha,ER,71.4,71.32212,0.07787933349609943,0.10907469677324849
2020-10-02,Odisha,ER,76.5,73.45927,3.0407333374023438,3.9748148201337825
2020-10-03,Odisha,ER,74.6,77.24091,2.640913391113287,3.540098379508428
2020-10-04,Odisha,ER,80.4,75.293365,5.106634521484381,6.351535474483059
2020-10-05,Odisha,ER,81.6,81.78321,0.18321075439453693,0.22452298332663845
2020-11-01,Odisha,ER,81.0,82.56128,1.561279296875,1.9275053047839508
2020-11-02,Odisha,ER,79.7,81.52568,1.8256805419921847,2.290690767869742
2020-11-03,Odisha,ER,80.6,79.637146,0.9628540039062443,1.194607945293107
2020-11-04,Odisha,ER,81.3,81.486244,0.1862442016601591,0.22908265886858437
2020-11-05,Odisha,ER,95.3,82.413025,12.886975097656247,13.522534205305611
2020-12-01,Odisha,ER,105.7,90.419365,15.280635070800784,14.456608392432152
2020-12-02,Odisha,ER,112.3,102.17502,10.124981689453122,9.016012190074019
2020-12-03,Odisha,ER,113.0,109.15777,3.8422317504882812,3.4002050889276827
2020-12-04,Odisha,ER,111.6,111.06794,0.5320602416992131,0.4767564889777895
2020-12-05,Odisha,ER,95.1,109.34923,14.249227905273443,14.983415252653465
2020-02-28,Pondy,SR,8.9,8.003223,0.8967765808105472,10.076141357421879
2020-02-29,Pondy,SR,8.5,9.254406,0.7544059753417969,8.875364415785846
2020-03-01,Pondy,SR,7.2,8.089506,0.889506149291992,12.354252073499888
2020-03-02,Pondy,SR,7.4,7.76387,0.36386976242065394,4.917158951630459
2020-03-03,Pondy,SR,6.9,7.76387,0.8638697624206539,12.51985162928484
2020-03-04,Pondy,SR,6.4,7.1588683,0.758868312835693,11.857317388057703
2020-03-05,Pondy,SR,7.3,7.1588683,0.14113168716430646,1.9333107830726912
2020-03-13,Pondy,SR,7.2,6.771496,0.4285041809082033,5.951446957058379
2020-03-14,Pondy,SR,6.7,6.8924375,0.1924374580383299,2.8722008662437295
2020-03-15,Pondy,SR,9.5,6.843677,2.656322956085205,27.961294274581107
2020-03-16,Pondy,SR,9.5,9.912193,0.41219329833984375,4.338876824629934
2020-03-17,Pondy,SR,8.7,9.450753,0.7507532119750984,8.629347264081591
2020-03-18,Pondy,SR,8.9,8.67501,0.224990272521973,2.5279805901345282
2020-03-19,Pondy,SR,8.3,8.67501,0.37500972747802663,4.518189487687067
2020-03-20,Pondy,SR,8.2,7.8972945,0.3027054786682122,3.6915302276611244
2020-03-21,Pondy,SR,8.1,7.877439,0.22256097793579066,2.7476663942690207
2020-03-22,Pondy,SR,4.4,8.165016,3.765016174316406,85.56854941628195
2020-03-23,Pondy,SR,4.5,4.973142,0.473142147064209,10.514269934760199
2020-03-24,Pondy,SR,4.6,4.84463,0.24462976455688512,5.318038359932286
2020-03-25,Pondy,SR,4.7,4.9372063,0.2372062683105467,5.046941878947802
2020-03-26,Pondy,SR,4.6,4.663357,0.06335678100585973,1.377321326214342
2020-03-27,Pondy,SR,4.6,4.897837,0.2978371620178226,6.474720913430927
2020-03-28,Pondy,SR,4.7,6.2722983,1.5722983360290526,33.45315608572452
2020-03-29,Pondy,SR,6.9,7.8110576,0.9110575675964352,13.203732863716452
2020-03-30,Pondy,SR,7.1,6.1562653,0.9437347412109371,13.29203860860475
2020-03-31,Pondy,SR,7.0,9.513451,2.5134506225585938,35.90643746512277
2020-04-01,Pondy,SR,7.2,6.7934175,0.40658254623413104,5.646979808807375
2020-04-02,Pondy,SR,7.6,7.4058027,0.19419727325439418,2.5552272796630815
2020-04-03,Pondy,SR,7.6,7.623945,0.023945236206055043,0.3150688974480927
2020-04-04,Pondy,SR,7.0,7.623945,0.6239452362060547,8.91350337437221
2020-04-05,Pondy,SR,8.0,6.768657,1.2313427925109863,15.391784906387329
2020-04-13,Pondy,SR,8.5,7.9513397,0.5486602783203125,6.454826803768382
2020-04-14,Pondy,SR,8.0,7.9513397,0.0486602783203125,0.6082534790039062
2020-04-15,Pondy,SR,8.4,7.820475,0.5795248985290531,6.899105934869679
2020-04-16,Pondy,SR,7.8,8.068953,0.26895256042480487,3.4481097490359596
2020-04-17,Pondy,SR,7.2,7.756502,0.5565021514892576,7.729196548461911
2020-04-18,Pondy,SR,7.4,7.4682307,0.06823072433471644,0.9220368153340059
2020-04-19,Pondy,SR,7.0,7.7359524,0.7359523773193359,10.513605390276227
2020-04-20,Pondy,SR,7.2,7.1314554,0.06854457855224627,0.9520080354478648
2020-04-21,Pondy,SR,7.3,7.6424456,0.3424455642700197,4.691035126986572
2020-04-22,Pondy,SR,7.4,7.5682898,0.168289756774902,2.2741859023635405
2020-04-23,Pondy,SR,7.6,7.5682898,0.0317102432250973,0.41724004243549084
2020-04-24,Pondy,SR,7.4,7.73329,0.33329019546508754,4.503921560339021
2020-04-25,Pondy,SR,6.7,7.448375,0.7483752250671385,11.169779478614007
2020-04-26,Pondy,SR,9.0,7.15714,1.842860221862793,20.47622468736437
2020-04-27,Pondy,SR,9.1,8.6222315,0.477768516540527,5.25020347846733
2020-04-28,Pondy,SR,8.8,9.293356,0.4933559417724602,5.606317520141594
2020-04-29,Pondy,SR,9.0,8.624993,0.37500667572021484,4.166740841335721
2020-04-30,Pondy,SR,9.2,7.9587555,1.2412445068359368,13.491788117781923
2020-05-01,Pondy,SR,9.2,9.452094,0.25209407806396555,2.7401530224344084
2020-05-02,Pondy,SR,8.2,9.533641,1.3336408615112312,16.26391294525892
2020-05-03,Pondy,SR,5.8,8.165561,2.3655607223510744,40.78552969570818
2020-05-04,Pondy,SR,6.4,6.57222,0.17221984863281214,2.69093513488769
2020-05-05,Pondy,SR,6.6,7.227533,0.6275328636169437,9.508073691165814
2020-05-13,Pondy,SR,6.9,7.04518,0.14517984390258754,2.1040557087331524
2020-05-14,Pondy,SR,7.3,7.04518,0.25482015609741193,3.490687069827561
2020-05-15,Pondy,SR,7.4,7.223111,0.17688884735107457,2.3903898290685754
2020-05-16,Pondy,SR,7.3,7.471586,0.17158622741699237,2.3504962659861968
2020-05-17,Pondy,SR,7.2,8.36614,1.1661403656005858,16.1963939666748
2020-05-18,Pondy,SR,7.3,7.687404,0.38740415573120135,5.306906242893169
2020-05-19,Pondy,SR,7.5,7.687404,0.18740415573120117,2.4987220764160156
2020-05-20,Pondy,SR,7.5,7.6132483,0.11324834823608398,1.5099779764811199
2020-05-21,Pondy,SR,7.5,7.593393,0.09339284896850586,1.2452379862467449
2020-05-22,Pondy,SR,7.6,7.448375,0.15162477493286097,1.9950628280639604
2020-05-23,Pondy,SR,6.9,7.73329,0.8332901954650875,12.076669499494022
2020-06-01,Pondy,SR,6.4,8.105961,1.7059608459472653,26.65563821792602
